CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Cluster,Cluster_Label
17239,314,1,382.5,1,2,2,122,5,Lost,1,Lost / Inactive
17242,5,2,1135.04,5,3,4,534,12,Loyal Customer,0,At Risk / Dormant
17243,16,26,8676.85,5,5,5,555,15,Champion,2,Loyal / Regular
17244,55,1,954.9,3,2,4,324,9,Needs Attention,0,At Risk / Dormant
17245,206,1,171.45,1,2,1,121,4,Lost,1,Lost / Inactive
17247,17,1,282.19,5,2,2,522,9,Potential Loyalist,0,At Risk / Dormant
17248,33,1,318.65,4,2,2,422,8,Potential Loyalist,0,At Risk / Dormant
17250,182,2,384.52,2,3,2,232,7,At Risk,1,Lost / Inactive
17251,364,1,283.28000000000003,1,2,2,122,5,Lost,1,Lost / Inactive
17252,118,2,353.86,2,3,2,232,7,At Risk,0,At Risk / Dormant
17253,20,1,178.26,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
17254,17,2,272.44,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
17255,42,2,298.41,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
17256,109,2,240.0,2,3,1,231,6,At Risk,0,At Risk / Dormant
17259,150,2,603.37,2,3,3,233,8,At Risk,0,At Risk / Dormant
17262,54,5,1253.3600000000001,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
17263,210,1,63.440000000000005,1,2,1,121,4,Lost,1,Lost / Inactive
17265,5,2,562.9,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
17266,149,3,310.64,2,4,2,242,8,At Risk,0,At Risk / Dormant
17267,246,2,317.62,1,3,2,132,6,At Risk,1,Lost / Inactive
17268,4,4,763.64,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
17272,44,4,2148.63,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
17274,244,1,111.97999999999999,1,2,1,121,4,Lost,1,Lost / Inactive
17277,229,2,1065.3500000000001,1,3,4,134,8,At Risk,1,Lost / Inactive
17278,7,1,246.04,5,2,1,521,8,Potential Loyalist,0,At Risk / Dormant
17279,59,1,187.82999999999998,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
17282,175,3,1703.41,2,4,4,244,10,At Risk,1,Lost / Inactive
17284,33,6,1652.58,4,5,4,454,13,Champion,0,At Risk / Dormant
17286,23,1,153.92,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
17287,28,7,1064.11,4,5,4,454,13,Champion,0,At Risk / Dormant
17288,11,7,1419.73,5,5,4,554,14,Champion,0,At Risk / Dormant
17289,5,3,944.41,5,4,4,544,13,Champion,0,At Risk / Dormant
17290,18,2,525.24,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
17291,253,1,550.8000000000001,1,2,3,123,6,Lost,1,Lost / Inactive
17293,1,9,1875.1100000000001,5,5,4,554,14,Champion,0,At Risk / Dormant
17295,30,3,556.95,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
17297,19,1,131.78,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
17298,103,2,498.42,2,3,3,233,8,At Risk,0,At Risk / Dormant
17299,13,4,669.11,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
17301,23,1,197.63,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
17302,16,5,1135.63,5,4,4,544,13,Champion,0,At Risk / Dormant
17303,363,1,250.04,1,2,1,121,4,Lost,1,Lost / Inactive
17306,12,19,8631.31,5,5,5,555,15,Champion,2,Loyal / Regular
17309,216,1,82.75,1,2,1,121,4,Lost,1,Lost / Inactive
17311,80,2,1384.85,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
17312,140,3,644.3,2,4,3,243,9,At Risk,0,At Risk / Dormant
17313,122,1,2328.84,2,2,5,225,9,Needs Attention,0,At Risk / Dormant
17314,1,8,2527.92,5,5,5,555,15,Champion,0,At Risk / Dormant
17315,6,38,6292.26,5,5,5,555,15,Champion,2,Loyal / Regular
17317,32,3,2600.34,4,4,5,445,13,Champion,0,At Risk / Dormant
17320,102,3,1200.6200000000001,2,4,4,244,10,At Risk,0,At Risk / Dormant
17321,276,2,700.86,1,3,3,133,7,At Risk,1,Lost / Inactive
17323,16,7,921.07,5,5,3,553,13,Loyal Customer,0,At Risk / Dormant
17324,10,4,990.23,5,4,4,544,13,Champion,0,At Risk / Dormant
17325,252,1,96.8,1,2,1,121,4,Lost,1,Lost / Inactive
17329,16,2,523.11,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
17330,24,2,363.9,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
17331,125,1,175.2,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
17333,87,1,494.25,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
17334,70,2,307.02,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
17337,5,4,2027.8700000000001,5,4,4,544,13,Champion,0,At Risk / Dormant
17338,10,8,6643.93,5,5,5,555,15,Champion,0,At Risk / Dormant
17339,185,2,243.36,2,3,1,231,6,At Risk,1,Lost / Inactive
17340,33,11,12353.29,4,5,5,455,14,Champion,2,Loyal / Regular
17341,187,3,781.36,2,4,3,243,9,At Risk,1,Lost / Inactive
17343,357,1,193.64,1,2,1,121,4,Lost,1,Lost / Inactive
17344,48,1,160.57,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
17345,17,4,537.74,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
17346,1,15,2676.56,5,5,5,555,15,Champion,2,Loyal / Regular
17347,88,1,228.96,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
17348,16,5,1159.52,5,4,4,544,13,Champion,0,At Risk / Dormant
17349,181,1,110.75,2,2,1,221,5,Needs Attention,1,Lost / Inactive
17350,47,4,1286.07,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
17351,38,3,587.15,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
17353,126,2,1740.0,2,3,4,234,9,At Risk,0,At Risk / Dormant
17354,52,1,1393.06,3,2,4,324,9,Needs Attention,0,At Risk / Dormant
17356,343,1,178.22,1,2,1,121,4,Lost,1,Lost / Inactive
17357,26,2,388.14,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
17358,100,2,365.85,2,3,2,232,7,At Risk,0,At Risk / Dormant
17359,13,1,127.86,5,2,1,521,8,Potential Loyalist,0,At Risk / Dormant
17360,19,3,585.79,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
17361,51,3,488.2,3,4,2,342,9,Loyal Customer,0,At Risk / Dormant
17362,241,2,312.23,1,3,2,132,6,At Risk,1,Lost / Inactive
17364,10,11,4481.18,5,5,5,555,15,Champion,0,At Risk / Dormant
17365,14,8,4801.56,5,5,5,555,15,Champion,0,At Risk / Dormant
17367,240,1,168.4,1,2,1,121,4,Lost,1,Lost / Inactive
17368,25,8,1912.67,4,5,4,454,13,Champion,0,At Risk / Dormant
17370,74,4,446.18,3,4,2,342,9,Loyal Customer,0,At Risk / Dormant
17371,19,3,423.89,4,4,2,442,10,Loyal Customer,0,At Risk / Dormant
17372,42,8,1342.68,4,5,4,454,13,Champion,0,At Risk / Dormant
17373,42,4,646.92,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
17374,220,2,495.77,1,3,3,133,7,At Risk,1,Lost / Inactive
17375,201,3,400.1,1,4,2,142,7,At Risk,1,Lost / Inactive
17376,72,2,203.2,3,3,1,331,7,Loyal Customer,0,At Risk / Dormant
17377,25,20,4100.92,4,5,5,455,14,Champion,2,Loyal / Regular
17379,13,1,404.66,5,2,2,522,9,Potential Loyalist,0,At Risk / Dormant
17381,3,29,20275.61,5,5,5,555,15,Champion,2,Loyal / Regular
17382,215,1,65.4,1,2,1,121,4,Lost,1,Lost / Inactive
17383,212,1,199.29,1,2,1,121,4,Lost,1,Lost / Inactive
17384,21,2,336.4,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
17385,16,1,261.11,5,2,2,522,9,Potential Loyalist,0,At Risk / Dormant
17386,115,6,2686.42,2,5,5,255,12,At Risk,0,At Risk / Dormant
17387,21,2,784.11,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
17388,6,4,1259.56,5,4,4,544,13,Champion,0,At Risk / Dormant
17389,10,34,31833.68,5,5,5,555,15,Champion,2,Loyal / Regular
17391,165,2,508.8,2,3,3,233,8,At Risk,1,Lost / Inactive
17392,192,2,457.91,1,3,2,132,6,At Risk,1,Lost / Inactive
17394,250,1,203.86999999999998,1,2,1,121,4,Lost,1,Lost / Inactive
17396,41,8,7330.8,4,5,5,455,14,Champion,0,At Risk / Dormant
17397,24,2,696.41,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
17398,116,3,653.38,2,4,3,243,9,At Risk,0,At Risk / Dormant
17400,211,5,2129.96,1,4,5,145,10,At Risk,1,Lost / Inactive
17402,52,13,2633.85,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
17403,275,1,281.62,1,2,2,122,5,Lost,1,Lost / Inactive
17404,6,15,31906.82,5,5,5,555,15,Champion,2,Loyal / Regular
17405,4,3,1031.41,5,4,4,544,13,Champion,0,At Risk / Dormant
17406,71,3,2200.42,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
17408,165,1,32.65,2,2,1,221,5,Needs Attention,1,Lost / Inactive
17409,127,2,771.85,2,3,3,233,8,At Risk,0,At Risk / Dormant
17410,1,5,1214.72,5,4,4,544,13,Champion,0,At Risk / Dormant
17411,14,3,778.94,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
17412,25,7,1258.06,4,5,4,454,13,Champion,0,At Risk / Dormant
17414,45,2,778.0,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
17415,81,1,507.84,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
17416,61,7,6893.42,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
17418,44,2,463.46000000000004,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
17419,13,12,4226.57,5,5,5,555,15,Champion,0,At Risk / Dormant
17420,52,3,598.83,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
17422,5,6,1979.37,5,5,4,554,14,Champion,0,At Risk / Dormant
17423,48,2,698.41,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
17425,21,2,759.17,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
17426,93,6,5037.26,2,5,5,255,12,At Risk,0,At Risk / Dormant
17427,73,1,100.8,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
17428,7,28,17256.85,5,5,5,555,15,Champion,2,Loyal / Regular
17429,158,3,524.9200000000001,2,4,3,243,9,At Risk,0,At Risk / Dormant
17430,153,2,265.76,2,3,2,232,7,At Risk,0,At Risk / Dormant
17431,315,1,403.3,1,2,2,122,5,Lost,1,Lost / Inactive
17432,19,2,365.76,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
17433,2,1,303.15999999999997,5,2,2,522,9,Potential Loyalist,0,At Risk / Dormant
17434,11,7,2373.82,5,5,5,555,15,Champion,0,At Risk / Dormant
17436,121,2,216.29999999999998,2,3,1,231,6,At Risk,0,At Risk / Dormant
17438,255,1,388.45000000000005,1,2,2,122,5,Lost,1,Lost / Inactive
17440,187,3,186.42000000000002,2,4,1,241,7,At Risk,1,Lost / Inactive
17442,64,6,2248.56,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
17443,250,1,534.24,1,2,3,123,6,Lost,1,Lost / Inactive
17444,34,3,2940.04,4,4,5,445,13,Champion,0,At Risk / Dormant
17446,178,2,120.9,2,3,1,231,6,At Risk,1,Lost / Inactive
17447,42,2,541.53,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
17449,46,7,2520.86,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
17450,4,46,194550.79,5,5,5,555,15,Champion,3,VIP / Champion
17451,17,7,1721.4,5,5,4,554,14,Champion,0,At Risk / Dormant
17453,19,2,486.71999999999997,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
17454,194,4,517.53,1,4,3,143,8,At Risk,1,Lost / Inactive
17455,205,1,131.7,1,2,1,121,4,Lost,1,Lost / Inactive
17456,455,1,249.86,1,2,1,121,4,Lost,1,Lost / Inactive
17457,206,5,1737.7,1,4,4,144,9,At Risk,1,Lost / Inactive
17458,17,1,316.5,5,2,2,522,9,Potential Loyalist,0,At Risk / Dormant
17459,45,2,657.3,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
17460,185,6,622.4300000000001,2,5,3,253,10,At Risk,1,Lost / Inactive
17461,24,3,757.46,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
17462,62,2,675.69,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
17463,18,5,1896.41,5,4,4,544,13,Champion,0,At Risk / Dormant
17464,248,1,289.96000000000004,1,2,2,122,5,Lost,1,Lost / Inactive
17466,12,2,763.28,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
17468,12,2,137.0,5,3,1,531,9,Loyal Customer,0,At Risk / Dormant
17469,18,5,1870.97,5,4,4,544,13,Champion,0,At Risk / Dormant
17470,46,5,1125.07,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
17472,289,3,710.29,1,4,3,143,8,At Risk,1,Lost / Inactive
17475,81,1,194.37,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
17480,79,1,511.82,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
17481,17,4,1255.59,5,4,4,544,13,Champion,0,At Risk / Dormant
17483,95,3,414.04,2,4,2,242,8,At Risk,0,At Risk / Dormant
17486,263,1,396.87,1,2,2,122,5,Lost,1,Lost / Inactive
17489,1,2,376.64,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
17490,75,7,2092.32,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
17491,16,10,3558.87,5,5,5,555,15,Champion,0,At Risk / Dormant
17492,221,1,374.57,1,2,2,122,5,Lost,1,Lost / Inactive
17495,302,2,497.56,1,3,3,133,7,At Risk,1,Lost / Inactive
17496,360,1,271.05,1,2,2,122,5,Lost,1,Lost / Inactive
17498,77,1,272.22,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
17499,291,1,622.88,1,2,3,123,6,Lost,1,Lost / Inactive
17500,19,3,1138.0,4,4,4,444,12,Champion,0,At Risk / Dormant
17501,281,2,288.6,1,3,2,132,6,At Risk,1,Lost / Inactive
17502,11,4,689.1,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
17503,152,2,558.96,2,3,3,233,8,At Risk,0,At Risk / Dormant
17504,189,9,2997.0299999999997,1,5,5,155,11,At Risk,1,Lost / Inactive
17505,207,2,1145.84,1,3,4,134,8,At Risk,1,Lost / Inactive
17506,77,1,302.2,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
17507,263,2,605.58,1,3,3,133,7,At Risk,1,Lost / Inactive
17508,252,1,387.31,1,2,2,122,5,Lost,1,Lost / Inactive
17509,59,8,6115.14,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
17510,26,1,308.48,4,2,2,422,8,Potential Loyalist,0,At Risk / Dormant
17511,7,31,91062.38,5,5,5,555,15,Champion,3,VIP / Champion
17512,30,10,2924.9900000000002,4,5,5,455,14,Champion,0,At Risk / Dormant
17513,74,1,513.2,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
17514,278,1,208.65,1,2,1,121,4,Lost,1,Lost / Inactive
17515,122,4,639.02,2,4,3,243,9,At Risk,0,At Risk / Dormant
17516,3,5,768.08,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
17517,253,1,153.94,1,2,1,121,4,Lost,1,Lost / Inactive
17519,19,6,1844.02,4,5,4,454,13,Champion,0,At Risk / Dormant
17520,55,1,546.81,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
17521,61,3,723.2099999999999,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
17522,96,5,1070.71,2,4,4,244,10,At Risk,0,At Risk / Dormant
17523,13,4,652.74,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
17524,363,1,145.0,1,2,1,121,4,Lost,1,Lost / Inactive
17525,361,1,422.70000000000005,1,2,2,122,5,Lost,1,Lost / Inactive
17526,213,4,1195.8999999999999,1,4,4,144,9,At Risk,1,Lost / Inactive
17527,55,4,939.37,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
17528,1,8,3628.5,5,5,5,555,15,Champion,0,At Risk / Dormant
17530,17,10,2385.0,5,5,5,555,15,Champion,0,At Risk / Dormant
17531,307,1,296.7,1,2,2,122,5,Lost,1,Lost / Inactive
17534,55,1,223.36,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
17535,252,1,164.4,1,2,1,121,4,Lost,1,Lost / Inactive
17536,179,1,76.5,2,2,1,221,5,Needs Attention,1,Lost / Inactive
17537,61,2,897.62,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
17538,27,1,98.42,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
17540,26,2,578.9,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
17542,271,1,170.75,1,2,1,121,4,Lost,1,Lost / Inactive
17545,45,3,645.96,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
17548,235,1,103.3,1,2,1,121,4,Lost,1,Lost / Inactive
17549,25,2,148.86,4,3,1,431,8,Loyal Customer,0,At Risk / Dormant
17550,68,3,267.16,3,4,2,342,9,Loyal Customer,0,At Risk / Dormant
17551,361,1,306.84,1,2,2,122,5,Lost,1,Lost / Inactive
17552,62,4,930.41,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
17553,306,1,1487.6,1,2,4,124,7,Lost,1,Lost / Inactive
17554,18,5,1952.45,5,4,4,544,13,Champion,0,At Risk / Dormant
17555,21,2,483.26,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
17556,207,1,157.9,1,2,1,121,4,Lost,1,Lost / Inactive
17557,16,3,541.46,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
17560,70,5,854.95,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
17561,21,1,167.62,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
17562,16,7,1122.38,5,5,4,554,14,Champion,0,At Risk / Dormant
17564,26,3,454.01,4,4,2,442,10,Loyal Customer,0,At Risk / Dormant
17566,27,2,901.21,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
17567,59,8,4331.48,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
17569,40,1,344.14,4,2,2,422,8,Potential Loyalist,0,At Risk / Dormant
17571,52,4,1498.51,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
17572,72,4,226.75000000000003,3,4,1,341,8,Loyal Customer,0,At Risk / Dormant
17573,61,3,380.6,3,4,2,342,9,Loyal Customer,0,At Risk / Dormant
17574,37,1,185.65,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
17576,3,19,3622.68,5,5,5,555,15,Champion,2,Loyal / Regular
17578,219,1,143.45999999999998,1,2,1,121,4,Lost,1,Lost / Inactive
17579,139,3,448.90000000000003,2,4,2,242,8,At Risk,0,At Risk / Dormant
17580,314,3,215.72,1,4,1,141,6,At Risk,1,Lost / Inactive
17581,67,25,11045.04,3,5,5,355,13,Loyal Customer,2,Loyal / Regular
17582,238,1,175.27,1,2,1,121,4,Lost,1,Lost / Inactive
17584,247,2,1242.3,1,3,4,134,8,At Risk,1,Lost / Inactive
17585,111,4,1133.07,2,4,4,244,10,At Risk,0,At Risk / Dormant
17588,102,3,1240.2,2,4,4,244,10,At Risk,0,At Risk / Dormant
17589,34,4,2404.17,4,4,5,445,13,Champion,0,At Risk / Dormant
17590,19,3,1479.22,4,4,4,444,12,Champion,0,At Risk / Dormant
17591,75,7,2225.9700000000003,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
17593,93,5,3927.34,2,4,5,245,11,At Risk,0,At Risk / Dormant
17594,87,2,993.18,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
17595,14,2,388.79,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
17596,25,7,2827.93,4,5,5,455,14,Champion,0,At Risk / Dormant
17597,67,1,2044.3700000000001,3,2,4,324,9,Needs Attention,0,At Risk / Dormant
17600,19,1,161.67000000000002,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
17601,240,1,116.00999999999999,1,2,1,121,4,Lost,1,Lost / Inactive
17602,25,6,5102.97,4,5,5,455,14,Champion,0,At Risk / Dormant
17603,80,1,394.72,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
17604,189,2,309.36,1,3,2,132,6,At Risk,1,Lost / Inactive
17608,183,2,193.42,2,3,1,231,6,At Risk,1,Lost / Inactive
17609,42,5,1112.22,4,4,4,444,12,Champion,0,At Risk / Dormant
17611,37,15,3984.22,4,5,5,455,14,Champion,2,Loyal / Regular
17612,55,6,2048.45,3,5,4,354,12,Loyal Customer,0,At Risk / Dormant
17613,24,14,4559.150000000001,4,5,5,455,14,Champion,2,Loyal / Regular
17614,59,1,390.07,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
17615,205,3,329.6,1,4,2,142,7,At Risk,1,Lost / Inactive
17616,175,3,571.1999999999999,2,4,3,243,9,At Risk,1,Lost / Inactive
17618,221,3,971.58,1,4,4,144,9,At Risk,1,Lost / Inactive
17619,314,1,218.52,1,2,1,121,4,Lost,1,Lost / Inactive
17620,31,1,81.44,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
17621,23,3,1379.9,4,4,4,444,12,Champion,0,At Risk / Dormant
17623,153,1,527.0500000000001,2,2,3,223,7,Needs Attention,0,At Risk / Dormant
17624,16,2,843.48,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
17625,20,4,2047.0,4,4,4,444,12,Champion,0,At Risk / Dormant
17628,83,1,75.75,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
17629,20,8,1814.12,4,5,4,454,13,Champion,0,At Risk / Dormant
17630,171,2,503.59999999999997,2,3,3,233,8,At Risk,1,Lost / Inactive
17631,121,3,528.33,2,4,3,243,9,At Risk,0,At Risk / Dormant
17633,33,4,1324.84,4,4,4,444,12,Champion,0,At Risk / Dormant
17634,36,9,2361.9700000000003,4,5,5,455,14,Champion,0,At Risk / Dormant
17636,21,1,285.56,4,2,2,422,8,Potential Loyalist,0,At Risk / Dormant
17637,117,2,547.0600000000001,2,3,3,233,8,At Risk,0,At Risk / Dormant
17639,130,1,108.5,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
17640,88,1,621.66,2,2,3,223,7,Needs Attention,0,At Risk / Dormant
17642,3,2,712.29,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
17643,698,1,101.55,1,2,1,121,4,Lost,1,Lost / Inactive
17644,33,11,2895.64,4,5,5,455,14,Champion,0,At Risk / Dormant
17646,250,3,1008.39,1,4,4,144,9,At Risk,1,Lost / Inactive
17647,215,1,133.06,1,2,1,121,4,Lost,1,Lost / Inactive
17648,62,4,1797.5,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
17649,140,1,868.49,2,2,3,223,7,Needs Attention,0,At Risk / Dormant
17650,23,1,166.08,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
17651,13,10,3945.0,5,5,5,555,15,Champion,0,At Risk / Dormant
17652,27,12,4867.72,4,5,5,455,14,Champion,0,At Risk / Dormant
17653,33,4,1207.56,4,4,4,444,12,Champion,0,At Risk / Dormant
17654,161,1,117.55,2,2,1,221,5,Needs Attention,1,Lost / Inactive
17655,12,7,2638.94,5,5,5,555,15,Champion,0,At Risk / Dormant
17656,2,5,1674.69,5,4,4,544,13,Champion,0,At Risk / Dormant
17658,6,2,595.42,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
17659,19,12,2999.46,4,5,5,455,14,Champion,0,At Risk / Dormant
17660,143,1,196.0,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
17663,27,7,1802.91,4,5,4,454,13,Champion,0,At Risk / Dormant
17664,20,2,604.64,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
17666,182,2,728.16,2,3,3,233,8,At Risk,1,Lost / Inactive
17667,6,5,2055.51,5,4,4,544,13,Champion,0,At Risk / Dormant
17668,121,2,347.75,2,3,2,232,7,At Risk,0,At Risk / Dormant
17669,44,7,3406.7200000000003,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
17670,229,1,205.7,1,2,1,121,4,Lost,1,Lost / Inactive
17671,5,4,1572.71,5,4,4,544,13,Champion,0,At Risk / Dormant
17672,52,2,3178.17,3,3,5,335,11,Loyal Customer,0,At Risk / Dormant
17673,121,6,1629.12,2,5,4,254,11,At Risk,0,At Risk / Dormant
17674,76,2,551.04,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
17675,4,31,20374.28,5,5,5,555,15,Champion,2,Loyal / Regular
17676,1,6,1387.68,5,5,4,554,14,Champion,0,At Risk / Dormant
17677,30,30,16363.23,4,5,5,455,14,Champion,2,Loyal / Regular
17678,265,1,298.11,1,2,2,122,5,Lost,1,Lost / Inactive
17679,54,2,1992.1100000000001,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
17680,25,1,184.4,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
17682,12,6,2474.33,5,5,5,555,15,Champion,0,At Risk / Dormant
17684,45,1,239.41,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
17685,2,7,3191.53,5,5,5,555,15,Champion,0,At Risk / Dormant
17686,33,7,5739.46,4,5,5,455,14,Champion,0,At Risk / Dormant
17690,47,15,4757.95,3,5,5,355,13,Loyal Customer,2,Loyal / Regular
17691,359,2,290.40000000000003,1,3,2,132,6,At Risk,1,Lost / Inactive
17692,162,4,740.9399999999999,2,4,3,243,9,At Risk,0,At Risk / Dormant
17693,139,1,200.47,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
17694,143,1,283.12,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
17695,133,2,765.34,2,3,3,233,8,At Risk,0,At Risk / Dormant
17696,110,8,2285.71,2,5,5,255,12,At Risk,0,At Risk / Dormant
17697,238,1,338.95,1,2,2,122,5,Lost,1,Lost / Inactive
17698,262,1,154.95,1,2,1,121,4,Lost,1,Lost / Inactive
17700,18,4,2534.64,5,4,5,545,14,Champion,0,At Risk / Dormant
17701,341,1,417.95,1,2,2,122,5,Lost,1,Lost / Inactive
17702,91,4,1824.37,2,4,4,244,10,At Risk,0,At Risk / Dormant
17703,111,3,798.74,2,4,3,243,9,At Risk,0,At Risk / Dormant
17704,170,2,885.19,2,3,3,233,8,At Risk,1,Lost / Inactive
17705,39,9,1823.52,4,5,4,454,13,Champion,0,At Risk / Dormant
17706,46,17,10504.49,3,5,5,355,13,Loyal Customer,2,Loyal / Regular
17707,158,2,152.4,2,3,1,231,6,At Risk,0,At Risk / Dormant
17708,219,2,267.08,1,3,2,132,6,At Risk,1,Lost / Inactive
17709,171,1,137.45,2,2,1,221,5,Needs Attention,1,Lost / Inactive
17711,12,2,385.1,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
17712,46,1,522.91,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
17714,322,1,153.0,1,2,1,121,4,Lost,1,Lost / Inactive
17715,202,1,326.4,1,2,2,122,5,Lost,1,Lost / Inactive
17716,24,11,5655.99,4,5,5,455,14,Champion,0,At Risk / Dormant
17718,234,1,139.35,1,2,1,121,4,Lost,1,Lost / Inactive
17719,2,15,5396.04,5,5,5,555,15,Champion,2,Loyal / Regular
17720,28,4,1195.94,4,4,4,444,12,Champion,0,At Risk / Dormant
17722,246,4,2424.04,1,4,5,145,10,At Risk,1,Lost / Inactive
17723,97,6,3276.4000000000005,2,5,5,255,12,At Risk,0,At Risk / Dormant
